state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,loss,status,params.entry_lam,params.pk_lam,params.pp_lam,params.recovery_lam,params.x_lam,params.x_splines,params.y_lam,params.y_splines
2,20,,"{'loss': 2.023376845159525, 'params': {'entry_lam': 998.0801084467266, 'pk_lam': 980.2282355561013, 'pp_lam': 213.76774363864467, 'recovery_lam': 0.11805914547087729, 'x_lam': 7.500848080282479, 'x_splines': 10.0, 'y_lam': 895.380926839634, 'y_splines': 15.0}, 'status': 'ok'}","{'tid': 20, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [20], 'pk_lam': [20], 'pp_lam': [20], 'recovery_lam': [20], 'x_lam': [20], 'x_splines': [20], 'y_lam': [20], 'y_splines': [20]}, 'vals': {'entry_lam': [998.0801084467266], 'pk_lam': [980.2282355561013], 'pp_lam': [213.76774363864467], 'recovery_lam': [0.11805914547087729], 'x_lam': [7.500848080282479], 'x_splines': [10.0], 'y_lam': [895.380926839634], 'y_splines': [15.0]}}",,,0,2022-05-16 20:18:49.921,2022-05-16 20:18:51.453,2.023376845159525,ok,998.0801084467266,980.2282355561013,213.76774363864467,0.11805914547087729,7.500848080282479,10.0,895.380926839634,15.0
2,21,,"{'loss': 2.026006010540846, 'params': {'entry_lam': 47.55659891697056, 'pk_lam': 996.3577072391197, 'pp_lam': 2.6549309545928845, 'recovery_lam': 0.011073837874072269, 'x_lam': 0.03595317676178196, 'x_splines': 14.0, 'y_lam': 6.654962183761336, 'y_splines': 12.0}, 'status': 'ok'}","{'tid': 21, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [21], 'pk_lam': [21], 'pp_lam': [21], 'recovery_lam': [21], 'x_lam': [21], 'x_splines': [21], 'y_lam': [21], 'y_splines': [21]}, 'vals': {'entry_lam': [47.55659891697056], 'pk_lam': [996.3577072391197], 'pp_lam': [2.6549309545928845], 'recovery_lam': [0.011073837874072269], 'x_lam': [0.03595317676178196], 'x_splines': [14.0], 'y_lam': [6.654962183761336], 'y_splines': [12.0]}}",,,0,2022-05-16 20:18:51.492,2022-05-16 20:18:53.254,2.026006010540846,ok,47.55659891697056,996.3577072391197,2.6549309545928845,0.011073837874072269,0.03595317676178196,14.0,6.654962183761336,12.0
2,22,,"{'loss': 2.023197949975997, 'params': {'entry_lam': 521.7438835912563, 'pk_lam': 192.17237001222796, 'pp_lam': 188.65558580561589, 'recovery_lam': 0.1185285540129322, 'x_lam': 11.023815624366335, 'x_splines': 12.0, 'y_lam': 796.1743121305362, 'y_splines': 15.0}, 'status': 'ok'}","{'tid': 22, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [22], 'pk_lam': [22], 'pp_lam': [22], 'recovery_lam': [22], 'x_lam': [22], 'x_splines': [22], 'y_lam': [22], 'y_splines': [22]}, 'vals': {'entry_lam': [521.7438835912563], 'pk_lam': [192.17237001222796], 'pp_lam': [188.65558580561589], 'recovery_lam': [0.1185285540129322], 'x_lam': [11.023815624366335], 'x_splines': [12.0], 'y_lam': [796.1743121305362], 'y_splines': [15.0]}}",,,0,2022-05-16 20:18:53.294,2022-05-16 20:18:55.110,2.023197949975997,ok,521.7438835912563,192.17237001222796,188.65558580561589,0.1185285540129322,11.023815624366335,12.0,796.1743121305362,15.0
2,23,,"{'loss': 2.023433887617818, 'params': {'entry_lam': 591.2593042015565, 'pk_lam': 144.31008118544665, 'pp_lam': 150.5784868353561, 'recovery_lam': 0.05010628039664448, 'x_lam': 11.961897565827991, 'x_splines': 12.0, 'y_lam': 6.6555350064317045, 'y_splines': 14.0}, 'status': 'ok'}","{'tid': 23, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [23], 'pk_lam': [23], 'pp_lam': [23], 'recovery_lam': [23], 'x_lam': [23], 'x_splines': [23], 'y_lam': [23], 'y_splines': [23]}, 'vals': {'entry_lam': [591.2593042015565], 'pk_lam': [144.31008118544665], 'pp_lam': [150.5784868353561], 'recovery_lam': [0.05010628039664448], 'x_lam': [11.961897565827991], 'x_splines': [12.0], 'y_lam': [6.6555350064317045], 'y_splines': [14.0]}}",,,0,2022-05-16 20:18:55.158,2022-05-16 20:18:57.021,2.023433887617818,ok,591.2593042015565,144.31008118544665,150.5784868353561,0.05010628039664448,11.961897565827991,12.0,6.6555350064317045,14.0
2,24,,"{'loss': 2.0236443941505335, 'params': {'entry_lam': 246.14388876096518, 'pk_lam': 284.8466509487564, 'pp_lam': 949.2378722085878, 'recovery_lam': 0.03414098006221275, 'x_lam': 14.214739235978431, 'x_splines': 10.0, 'y_lam': 940.4952406244353, 'y_splines': 13.0}, 'status': 'ok'}","{'tid': 24, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [24], 'pk_lam': [24], 'pp_lam': [24], 'recovery_lam': [24], 'x_lam': [24], 'x_splines': [24], 'y_lam': [24], 'y_splines': [24]}, 'vals': {'entry_lam': [246.14388876096518], 'pk_lam': [284.8466509487564], 'pp_lam': [949.2378722085878], 'recovery_lam': [0.03414098006221275], 'x_lam': [14.214739235978431], 'x_splines': [10.0], 'y_lam': [940.4952406244353], 'y_splines': [13.0]}}",,,0,2022-05-16 20:18:57.084,2022-05-16 20:18:58.458,2.0236443941505335,ok,246.14388876096518,284.8466509487564,949.2378722085878,0.03414098006221275,14.214739235978431,10.0,940.4952406244353,13.0
2,25,,"{'loss': 2.0238571916726857, 'params': {'entry_lam': 96.22208593526643, 'pk_lam': 0.11411087368464404, 'pp_lam': 2.3846887857263197, 'recovery_lam': 0.12913019282811866, 'x_lam': 1.628357995133114, 'x_splines': 12.0, 'y_lam': 813.1217051894231, 'y_splines': 11.0}, 'status': 'ok'}","{'tid': 25, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [25], 'pk_lam': [25], 'pp_lam': [25], 'recovery_lam': [25], 'x_lam': [25], 'x_splines': [25], 'y_lam': [25], 'y_splines': [25]}, 'vals': {'entry_lam': [96.22208593526643], 'pk_lam': [0.11411087368464404], 'pp_lam': [2.3846887857263197], 'recovery_lam': [0.12913019282811866], 'x_lam': [1.628357995133114], 'x_splines': [12.0], 'y_lam': [813.1217051894231], 'y_splines': [11.0]}}",,,0,2022-05-16 20:18:58.521,2022-05-16 20:19:00.004,2.0238571916726857,ok,96.22208593526643,0.11411087368464404,2.3846887857263197,0.12913019282811866,1.628357995133114,12.0,813.1217051894231,11.0
2,26,,"{'loss': 2.0235520038490717, 'params': {'entry_lam': 373.29794001768016, 'pk_lam': 3.9495193392129706, 'pp_lam': 198.66396283140514, 'recovery_lam': 0.01762733558373051, 'x_lam': 3.745041675208921, 'x_splines': 18.0, 'y_lam': 87.94967503481912, 'y_splines': 16.0}, 'status': 'ok'}","{'tid': 26, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [26], 'pk_lam': [26], 'pp_lam': [26], 'recovery_lam': [26], 'x_lam': [26], 'x_splines': [26], 'y_lam': [26], 'y_splines': [26]}, 'vals': {'entry_lam': [373.29794001768016], 'pk_lam': [3.9495193392129706], 'pp_lam': [198.66396283140514], 'recovery_lam': [0.01762733558373051], 'x_lam': [3.745041675208921], 'x_splines': [18.0], 'y_lam': [87.94967503481912], 'y_splines': [16.0]}}",,,0,2022-05-16 20:19:00.079,2022-05-16 20:19:03.220,2.0235520038490717,ok,373.29794001768016,3.9495193392129706,198.66396283140514,0.01762733558373051,3.745041675208921,18.0,87.94967503481912,16.0
2,27,,"{'loss': 2.024882036775146, 'params': {'entry_lam': 118.10236211846036, 'pk_lam': 132.32964353057375, 'pp_lam': 11.59735941855853, 'recovery_lam': 0.08204656647940166, 'x_lam': 7.824626686729147, 'x_splines': 23.0, 'y_lam': 8.836094761844214, 'y_splines': 17.0}, 'status': 'ok'}","{'tid': 27, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [27], 'pk_lam': [27], 'pp_lam': [27], 'recovery_lam': [27], 'x_lam': [27], 'x_splines': [27], 'y_lam': [27], 'y_splines': [27]}, 'vals': {'entry_lam': [118.10236211846036], 'pk_lam': [132.32964353057375], 'pp_lam': [11.59735941855853], 'recovery_lam': [0.08204656647940166], 'x_lam': [7.824626686729147], 'x_splines': [23.0], 'y_lam': [8.836094761844214], 'y_splines': [17.0]}}",,,0,2022-05-16 20:19:03.270,2022-05-16 20:19:08.171,2.024882036775146,ok,118.10236211846036,132.32964353057375,11.59735941855853,0.08204656647940166,7.824626686729147,23.0,8.836094761844214,17.0
2,28,,"{'loss': 2.027713482866249, 'params': {'entry_lam': 22.554570410774133, 'pk_lam': 0.10794118686871065, 'pp_lam': 103.7919971595913, 'recovery_lam': 1.0202584754503286, 'x_lam': 0.13151698336030362, 'x_splines': 11.0, 'y_lam': 1.459602757290239, 'y_splines': 19.0}, 'status': 'ok'}","{'tid': 28, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [28], 'pk_lam': [28], 'pp_lam': [28], 'recovery_lam': [28], 'x_lam': [28], 'x_splines': [28], 'y_lam': [28], 'y_splines': [28]}, 'vals': {'entry_lam': [22.554570410774133], 'pk_lam': [0.10794118686871065], 'pp_lam': [103.7919971595913], 'recovery_lam': [1.0202584754503286], 'x_lam': [0.13151698336030362], 'x_splines': [11.0], 'y_lam': [1.459602757290239], 'y_splines': [19.0]}}",,,0,2022-05-16 20:19:08.213,2022-05-16 20:19:10.759,2.027713482866249,ok,22.554570410774133,0.10794118686871065,103.7919971595913,1.0202584754503286,0.13151698336030362,11.0,1.459602757290239,19.0
2,29,,"{'loss': 2.023718048923285, 'params': {'entry_lam': 689.2828544481366, 'pk_lam': 0.011739638966310077, 'pp_lam': 0.32945529873075785, 'recovery_lam': 0.25691023642670896, 'x_lam': 0.7678903281509765, 'x_splines': 14.0, 'y_lam': 138.23429018395967, 'y_splines': 14.0}, 'status': 'ok'}","{'tid': 29, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [29], 'pk_lam': [29], 'pp_lam': [29], 'recovery_lam': [29], 'x_lam': [29], 'x_splines': [29], 'y_lam': [29], 'y_splines': [29]}, 'vals': {'entry_lam': [689.2828544481366], 'pk_lam': [0.011739638966310077], 'pp_lam': [0.32945529873075785], 'recovery_lam': [0.25691023642670896], 'x_lam': [0.7678903281509765], 'x_splines': [14.0], 'y_lam': [138.23429018395967], 'y_splines': [14.0]}}",,,0,2022-05-16 20:19:10.801,2022-05-16 20:19:12.894,2.023718048923285,ok,689.2828544481366,0.011739638966310077,0.32945529873075785,0.25691023642670896,0.7678903281509765,14.0,138.23429018395967,14.0
2,30,,"{'loss': 2.0233442106532444, 'params': {'entry_lam': 80.435736033855, 'pk_lam': 5.566926958059475, 'pp_lam': 4.930861237188314, 'recovery_lam': 1.594801219766358, 'x_lam': 19.15065851368163, 'x_splines': 18.0, 'y_lam': 66.44097755049522, 'y_splines': 19.0}, 'status': 'ok'}","{'tid': 30, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [30], 'pk_lam': [30], 'pp_lam': [30], 'recovery_lam': [30], 'x_lam': [30], 'x_splines': [30], 'y_lam': [30], 'y_splines': [30]}, 'vals': {'entry_lam': [80.435736033855], 'pk_lam': [5.566926958059475], 'pp_lam': [4.930861237188314], 'recovery_lam': [1.594801219766358], 'x_lam': [19.15065851368163], 'x_splines': [18.0], 'y_lam': [66.44097755049522], 'y_splines': [19.0]}}",,,0,2022-05-16 20:19:12.969,2022-05-16 20:19:16.871,2.0233442106532444,ok,80.435736033855,5.566926958059475,4.930861237188314,1.594801219766358,19.15065851368163,18.0,66.44097755049522,19.0
2,31,,"{'loss': 2.0237849761395004, 'params': {'entry_lam': 13.016119715905951, 'pk_lam': 0.04552737387998827, 'pp_lam': 830.7184712232531, 'recovery_lam': 0.02106385148556813, 'x_lam': 0.053366314210494745, 'x_splines': 11.0, 'y_lam': 192.56340783437125, 'y_splines': 17.0}, 'status': 'ok'}","{'tid': 31, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [31], 'pk_lam': [31], 'pp_lam': [31], 'recovery_lam': [31], 'x_lam': [31], 'x_splines': [31], 'y_lam': [31], 'y_splines': [31]}, 'vals': {'entry_lam': [13.016119715905951], 'pk_lam': [0.04552737387998827], 'pp_lam': [830.7184712232531], 'recovery_lam': [0.02106385148556813], 'x_lam': [0.053366314210494745], 'x_splines': [11.0], 'y_lam': [192.56340783437125], 'y_splines': [17.0]}}",,,0,2022-05-16 20:19:16.913,2022-05-16 20:19:18.863,2.0237849761395004,ok,13.016119715905951,0.04552737387998827,830.7184712232531,0.02106385148556813,0.053366314210494745,11.0,192.56340783437125,17.0
2,32,,"{'loss': 2.024950843144804, 'params': {'entry_lam': 34.79288001048535, 'pk_lam': 67.12590181002754, 'pp_lam': 0.4643932144367106, 'recovery_lam': 0.3184107369297673, 'x_lam': 0.3383395416892448, 'x_splines': 13.0, 'y_lam': 3.5269594052432356, 'y_splines': 12.0}, 'status': 'ok'}","{'tid': 32, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [32], 'pk_lam': [32], 'pp_lam': [32], 'recovery_lam': [32], 'x_lam': [32], 'x_splines': [32], 'y_lam': [32], 'y_splines': [32]}, 'vals': {'entry_lam': [34.79288001048535], 'pk_lam': [67.12590181002754], 'pp_lam': [0.4643932144367106], 'recovery_lam': [0.3184107369297673], 'x_lam': [0.3383395416892448], 'x_splines': [13.0], 'y_lam': [3.5269594052432356], 'y_splines': [12.0]}}",,,0,2022-05-16 20:19:18.906,2022-05-16 20:19:20.560,2.024950843144804,ok,34.79288001048535,67.12590181002754,0.4643932144367106,0.3184107369297673,0.3383395416892448,13.0,3.5269594052432356,12.0
2,33,,"{'loss': 2.0321169879321195, 'params': {'entry_lam': 182.78337795320851, 'pk_lam': 0.2408431111399875, 'pp_lam': 1.5756311028630843, 'recovery_lam': 0.08407073050109949, 'x_lam': 850.9050552038153, 'x_splines': 15.0, 'y_lam': 0.13497530195725593, 'y_splines': 18.0}, 'status': 'ok'}","{'tid': 33, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [33], 'pk_lam': [33], 'pp_lam': [33], 'recovery_lam': [33], 'x_lam': [33], 'x_splines': [33], 'y_lam': [33], 'y_splines': [33]}, 'vals': {'entry_lam': [182.78337795320851], 'pk_lam': [0.2408431111399875], 'pp_lam': [1.5756311028630843], 'recovery_lam': [0.08407073050109949], 'x_lam': [850.9050552038153], 'x_splines': [15.0], 'y_lam': [0.13497530195725593], 'y_splines': [18.0]}}",,,0,2022-05-16 20:19:20.605,2022-05-16 20:19:24.311,2.0321169879321195,ok,182.78337795320851,0.2408431111399875,1.5756311028630843,0.08407073050109949,850.9050552038153,15.0,0.13497530195725593,18.0
2,34,,"{'loss': 2.024263621470902, 'params': {'entry_lam': 5.33674588866701, 'pk_lam': 50.17886140616965, 'pp_lam': 382.73857101528256, 'recovery_lam': 2.1037511338765356, 'x_lam': 63.770252211497834, 'x_splines': 12.0, 'y_lam': 588.2082390775713, 'y_splines': 10.0}, 'status': 'ok'}","{'tid': 34, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [34], 'pk_lam': [34], 'pp_lam': [34], 'recovery_lam': [34], 'x_lam': [34], 'x_splines': [34], 'y_lam': [34], 'y_splines': [34]}, 'vals': {'entry_lam': [5.33674588866701], 'pk_lam': [50.17886140616965], 'pp_lam': [382.73857101528256], 'recovery_lam': [2.1037511338765356], 'x_lam': [63.770252211497834], 'x_splines': [12.0], 'y_lam': [588.2082390775713], 'y_splines': [10.0]}}",,,0,2022-05-16 20:19:24.355,2022-05-16 20:19:25.702,2.024263621470902,ok,5.33674588866701,50.17886140616965,382.73857101528256,2.1037511338765356,63.770252211497834,12.0,588.2082390775713,10.0
2,35,,"{'loss': 2.0296717868451033, 'params': {'entry_lam': 2.7660792101557696, 'pk_lam': 0.04110977338888435, 'pp_lam': 61.60372058088925, 'recovery_lam': 26.0521933627102, 'x_lam': 0.019224926156626323, 'x_splines': 23.0, 'y_lam': 13.987598994149545, 'y_splines': 15.0}, 'status': 'ok'}","{'tid': 35, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [35], 'pk_lam': [35], 'pp_lam': [35], 'recovery_lam': [35], 'x_lam': [35], 'x_splines': [35], 'y_lam': [35], 'y_splines': [35]}, 'vals': {'entry_lam': [2.7660792101557696], 'pk_lam': [0.04110977338888435], 'pp_lam': [61.60372058088925], 'recovery_lam': [26.0521933627102], 'x_lam': [0.019224926156626323], 'x_splines': [23.0], 'y_lam': [13.987598994149545], 'y_splines': [15.0]}}",,,0,2022-05-16 20:19:25.772,2022-05-16 20:19:29.948,2.0296717868451033,ok,2.7660792101557696,0.04110977338888435,61.60372058088925,26.0521933627102,0.019224926156626323,23.0,13.987598994149545,15.0
2,36,,"{'loss': 2.0234346162813592, 'params': {'entry_lam': 940.8542872059721, 'pk_lam': 0.9179598600971915, 'pp_lam': 16.033598703626648, 'recovery_lam': 6.781176033677248, 'x_lam': 2.245051668383969, 'x_splines': 10.0, 'y_lam': 57.43567252680116, 'y_splines': 20.0}, 'status': 'ok'}","{'tid': 36, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [36], 'pk_lam': [36], 'pp_lam': [36], 'recovery_lam': [36], 'x_lam': [36], 'x_splines': [36], 'y_lam': [36], 'y_splines': [36]}, 'vals': {'entry_lam': [940.8542872059721], 'pk_lam': [0.9179598600971915], 'pp_lam': [16.033598703626648], 'recovery_lam': [6.781176033677248], 'x_lam': [2.245051668383969], 'x_splines': [10.0], 'y_lam': [57.43567252680116], 'y_splines': [20.0]}}",,,0,2022-05-16 20:19:29.992,2022-05-16 20:19:32.188,2.0234346162813592,ok,940.8542872059721,0.9179598600971915,16.033598703626648,6.781176033677248,2.245051668383969,10.0,57.43567252680116,20.0
2,37,,"{'loss': 2.0260233210400855, 'params': {'entry_lam': 388.39477604468743, 'pk_lam': 0.18524501661573176, 'pp_lam': 0.15856288407622307, 'recovery_lam': 0.4462499761898112, 'x_lam': 24.19364971386925, 'x_splines': 18.0, 'y_lam': 2.7237066884618875, 'y_splines': 25.0}, 'status': 'ok'}","{'tid': 37, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [37], 'pk_lam': [37], 'pp_lam': [37], 'recovery_lam': [37], 'x_lam': [37], 'x_splines': [37], 'y_lam': [37], 'y_splines': [37]}, 'vals': {'entry_lam': [388.39477604468743], 'pk_lam': [0.18524501661573176], 'pp_lam': [0.15856288407622307], 'recovery_lam': [0.4462499761898112], 'x_lam': [24.19364971386925], 'x_splines': [18.0], 'y_lam': [2.7237066884618875], 'y_splines': [25.0]}}",,,0,2022-05-16 20:19:32.229,2022-05-16 20:19:39.766,2.0260233210400855,ok,388.39477604468743,0.18524501661573176,0.15856288407622307,0.4462499761898112,24.19364971386925,18.0,2.7237066884618875,25.0
2,38,,"{'loss': 2.0230958956681073, 'params': {'entry_lam': 25.027192426122976, 'pk_lam': 11.232630829858877, 'pp_lam': 5.456338103275566, 'recovery_lam': 1.133749420559722, 'x_lam': 5.6737148042159955, 'x_splines': 13.0, 'y_lam': 349.035793581361, 'y_splines': 17.0}, 'status': 'ok'}","{'tid': 38, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [38], 'pk_lam': [38], 'pp_lam': [38], 'recovery_lam': [38], 'x_lam': [38], 'x_splines': [38], 'y_lam': [38], 'y_splines': [38]}, 'vals': {'entry_lam': [25.027192426122976], 'pk_lam': [11.232630829858877], 'pp_lam': [5.456338103275566], 'recovery_lam': [1.133749420559722], 'x_lam': [5.6737148042159955], 'x_splines': [13.0], 'y_lam': [349.035793581361], 'y_splines': [17.0]}}",,,0,2022-05-16 20:19:39.842,2022-05-16 20:19:42.179,2.0230958956681073,ok,25.027192426122976,11.232630829858877,5.456338103275566,1.133749420559722,5.6737148042159955,13.0,349.035793581361,17.0
2,39,,"{'loss': 2.0268955558894306, 'params': {'entry_lam': 11.28310991211622, 'pk_lam': 9.9270680643405, 'pp_lam': 75.08085999217796, 'recovery_lam': 13.11131148615134, 'x_lam': 6.570992375280077, 'x_splines': 14.0, 'y_lam': 0.014021268062472548, 'y_splines': 13.0}, 'status': 'ok'}","{'tid': 39, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [39], 'pk_lam': [39], 'pp_lam': [39], 'recovery_lam': [39], 'x_lam': [39], 'x_splines': [39], 'y_lam': [39], 'y_splines': [39]}, 'vals': {'entry_lam': [11.28310991211622], 'pk_lam': [9.9270680643405], 'pp_lam': [75.08085999217796], 'recovery_lam': [13.11131148615134], 'x_lam': [6.570992375280077], 'x_splines': [14.0], 'y_lam': [0.014021268062472548], 'y_splines': [13.0]}}",,,0,2022-05-16 20:19:42.254,2022-05-16 20:19:44.431,2.0268955558894306,ok,11.28310991211622,9.9270680643405,75.08085999217796,13.11131148615134,6.570992375280077,14.0,0.014021268062472548,13.0
2,40,,"{'loss': 2.0235015524704196, 'params': {'entry_lam': 26.346543122434184, 'pk_lam': 333.5883792582986, 'pp_lam': 4.414386448611437, 'recovery_lam': 4.551960614650755, 'x_lam': 81.64491446366786, 'x_splines': 16.0, 'y_lam': 257.6217454559827, 'y_splines': 17.0}, 'status': 'ok'}","{'tid': 40, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [40], 'pk_lam': [40], 'pp_lam': [40], 'recovery_lam': [40], 'x_lam': [40], 'x_splines': [40], 'y_lam': [40], 'y_splines': [40]}, 'vals': {'entry_lam': [26.346543122434184], 'pk_lam': [333.5883792582986], 'pp_lam': [4.414386448611437], 'recovery_lam': [4.551960614650755], 'x_lam': [81.64491446366786], 'x_splines': [16.0], 'y_lam': [257.6217454559827], 'y_splines': [17.0]}}",,,0,2022-05-16 20:19:44.507,2022-05-16 20:19:47.358,2.0235015524704196,ok,26.346543122434184,333.5883792582986,4.414386448611437,4.551960614650755,81.64491446366786,16.0,257.6217454559827,17.0
2,41,,"{'loss': 2.023876998445984, 'params': {'entry_lam': 0.3002247482537595, 'pk_lam': 40.65675076684029, 'pp_lam': 418.5748207198508, 'recovery_lam': 57.87694339991448, 'x_lam': 246.401027051411, 'x_splines': 19.0, 'y_lam': 107.26450381623687, 'y_splines': 15.0}, 'status': 'ok'}","{'tid': 41, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [41], 'pk_lam': [41], 'pp_lam': [41], 'recovery_lam': [41], 'x_lam': [41], 'x_splines': [41], 'y_lam': [41], 'y_splines': [41]}, 'vals': {'entry_lam': [0.3002247482537595], 'pk_lam': [40.65675076684029], 'pp_lam': [418.5748207198508], 'recovery_lam': [57.87694339991448], 'x_lam': [246.401027051411], 'x_splines': [19.0], 'y_lam': [107.26450381623687], 'y_splines': [15.0]}}",,,0,2022-05-16 20:19:47.402,2022-05-16 20:19:50.476,2.023876998445984,ok,0.3002247482537595,40.65675076684029,418.5748207198508,57.87694339991448,246.401027051411,19.0,107.26450381623687,15.0
2,42,,"{'loss': 2.02507000222363, 'params': {'entry_lam': 157.78113708834033, 'pk_lam': 118.20320443394358, 'pp_lam': 1.0391957563921974, 'recovery_lam': 1.357490315689927, 'x_lam': 0.7108963140560032, 'x_splines': 13.0, 'y_lam': 1.0085803462206426, 'y_splines': 11.0}, 'status': 'ok'}","{'tid': 42, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [42], 'pk_lam': [42], 'pp_lam': [42], 'recovery_lam': [42], 'x_lam': [42], 'x_splines': [42], 'y_lam': [42], 'y_splines': [42]}, 'vals': {'entry_lam': [157.78113708834033], 'pk_lam': [118.20320443394358], 'pp_lam': [1.0391957563921974], 'recovery_lam': [1.357490315689927], 'x_lam': [0.7108963140560032], 'x_splines': [13.0], 'y_lam': [1.0085803462206426], 'y_splines': [11.0]}}",,,0,2022-05-16 20:19:50.519,2022-05-16 20:19:51.957,2.02507000222363,ok,157.78113708834033,118.20320443394358,1.0391957563921974,1.357490315689927,0.7108963140560032,13.0,1.0085803462206426,11.0
2,43,,"{'loss': 2.027777134109055, 'params': {'entry_lam': 2.2523201321392072, 'pk_lam': 11.932249960834193, 'pp_lam': 20.387925941323182, 'recovery_lam': 0.6491005299893051, 'x_lam': 608.5221274859169, 'x_splines': 22.0, 'y_lam': 0.21758832268091208, 'y_splines': 21.0}, 'status': 'ok'}","{'tid': 43, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [43], 'pk_lam': [43], 'pp_lam': [43], 'recovery_lam': [43], 'x_lam': [43], 'x_splines': [43], 'y_lam': [43], 'y_splines': [43]}, 'vals': {'entry_lam': [2.2523201321392072], 'pk_lam': [11.932249960834193], 'pp_lam': [20.387925941323182], 'recovery_lam': [0.6491005299893051], 'x_lam': [608.5221274859169], 'x_splines': [22.0], 'y_lam': [0.21758832268091208], 'y_splines': [21.0]}}",,,0,2022-05-16 20:19:52.000,2022-05-16 20:19:59.876,2.027777134109055,ok,2.2523201321392072,11.932249960834193,20.387925941323182,0.6491005299893051,608.5221274859169,22.0,0.21758832268091208,21.0
2,44,,"{'loss': 2.023247786684068, 'params': {'entry_lam': 56.32378473411123, 'pk_lam': 251.9587546197594, 'pp_lam': 6.813716392798118, 'recovery_lam': 13.455233859310532, 'x_lam': 3.9700006451071324, 'x_splines': 15.0, 'y_lam': 41.84902268386059, 'y_splines': 14.0}, 'status': 'ok'}","{'tid': 44, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'entry_lam': [44], 'pk_lam': [44], 'pp_lam': [44], 'recovery_lam': [44], 'x_lam': [44], 'x_splines': [44], 'y_lam': [44], 'y_splines': [44]}, 'vals': {'entry_lam': [56.32378473411123], 'pk_lam': [251.9587546197594], 'pp_lam': [6.813716392798118], 'recovery_lam': [13.455233859310532], 'x_lam': [3.9700006451071324], 'x_splines': [15.0], 'y_lam': [41.84902268386059], 'y_splines': [14.0]}}",,,0,2022-05-16 20:19:59.948,2022-05-16 20:20:02.141,2.023247786684068,ok,56.32378473411123,251.9587546197594,6.813716392798118,13.455233859310532,3.9700006451071324,15.0,41.84902268386059,14.0
